0
//Monster      MapNumber      Range      PositionX      PositionY      Direction      Comment
557            56             30         218            142            6             //Sapi Queen
557            56             30         222            152            7             //Sapi Queen
557            56             30         212            137            4             //Sapi Queen
557            56             30         205            131            0             //Sapi Queen
557            56             30         197            127            1             //Sapi Queen
557            56             30         191            150            5             //Sapi Queen
557            56             30         200            145            4             //Sapi Queen
557            56             30         201            153            0             //Sapi Queen
558            56             30         218            136            6             //Ice Napin
558            56             30         210            148            1             //Ice Napin
558            56             30         226            151            6             //Ice Napin
558            56             30         215            133            0             //Ice Napin
558            56             30         177            142            7             //Ice Napin
558            56             30         178            123            6             //Ice Napin
558            56             30         180            130            7             //Ice Napin
558            56             30         186            113            6             //Ice Napin
558            56             30         195            108            2             //Ice Napin
559            56             30         202            113            5             //Shadow Master
559            56             30         190            112            3             //Shadow Master
559            56             30         198            110            6             //Shadow Master
559            56             30         182            124            5             //Shadow Master
559            56             30         176            129            1             //Shadow Master
559            56             30         181            143            5             //Shadow Master
559            56             30         178            136            0             //Shadow Master
559            56             30         189            144            5             //Shadow Master
558            56             30         181            139            2             //Ice Napin
558            56             30         180            127            6             //Ice Napin
558            56             30         213            147            2             //Ice Napin
558            56             30         223            148            3             //Ice Napin
444            56             05         222            010            6             //Shadow Pawn
444            56             05         228            010            2             //Shadow Pawn
444            56             05         224            014            0             //Shadow Pawn
444            56             05         217            024            0             //Shadow Pawn
444            56             05         229            027            5             //Shadow Pawn
444            56             05         209            029            2             //Shadow Pawn
444            56             05         206            039            0             //Shadow Pawn
444            56             05         236            056            1             //Shadow Pawn
444            56             05         236            068            4             //Shadow Pawn
444            56             05         236            080            3             //Shadow Pawn
444            56             05         232            088            3             //Shadow Pawn
444            56             05         221            088            2             //Shadow Pawn
444            56             05         217            082            3             //Shadow Pawn
445            56             05         234            009            3             //Shadow Knight
445            56             05         232            015            0             //Shadow Knight
445            56             05         237            014            1             //Shadow Knight
445            56             05         232            021            1             //Shadow Knight
445            56             05         225            028            3             //Shadow Knight
445            56             05         213            027            3             //Shadow Knight
445            56             05         205            033            0             //Shadow Knight
445            56             05         206            044            7             //Shadow Knight
445            56             05         236            063            1             //Shadow Knight
445            56             05         236            074            0             //Shadow Knight
445            56             05         236            086            1             //Shadow Knight
445            56             05         216            086            0             //Shadow Knight
448            56             05         206            049            2             //Ghost Napin
448            56             05         232            068            3             //Ghost Napin
448            56             05         231            082            5             //Ghost Napin
448            56             05         221            084            7             //Ghost Napin
448            56             05         236            090            1             //Ghost Napin
448            56             05         220            027            3             //Ghost Napin
448            56             05         210            034            0             //Ghost Napin
445            56             05         230            074            1             //Shadow Knight
448            56             05         233            077            4             //Ghost Napin
445            56             05         220            080            2             //Shadow Knight
445            56             05         226            089            6             //Shadow Knight
444            56             05         232            011            6             //Shadow Pawn
444            56             05         206            030            4             //Shadow Pawn
444            56             05         233            072            5             //Shadow Pawn
557            56             30         195            041            4             //Sapi Queen
557            56             30         175            041            3             //Sapi Queen
557            56             30         162            041            6             //Sapi Queen
558            56             30         153            039            1             //Ice Napin
558            56             30         157            036            0             //Ice Napin
558            56             30         157            038            0             //Ice Napin
559            56             30         141            045            4             //Shadow Master
559            56             30         145            046            7             //Shadow Master
559            56             30         151            014            4             //Shadow Master
559            56             30         144            044            4             //Shadow Master
558            56             30         155            014            6             //Ice Napin
558            56             30         165            028            0             //Ice Napin
558            56             30         134            034            3             //Ice Napin
558            56             30         128            029            2             //Ice Napin
559            56             30         132            028            3             //Shadow Master
559            56             30         152            017            0             //Shadow Master
559            56             30         131            031            3             //Shadow Master
557            56             30         121            021            2             //Sapi Queen
557            56             30         123            019            7             //Sapi Queen
557            56             30         123            022            5             //Sapi Queen
557            56             30         163            028            3             //Sapi Queen
557            56             30         164            025            2             //Sapi Queen
557            56             30         167            026            7             //Sapi Queen
557            56             30         151            043            7             //Sapi Queen
557            56             30         148            026            1             //Sapi Queen
557            56             30         145            023            2             //Sapi Queen
557            56             30         158            017            5             //Sapi Queen
443            56             05         036            044            3             //Sapi-Tres
443            56             05         041            044            4             //Sapi-Tres
443            56             05         036            051            2             //Sapi-Tres
443            56             05         040            049            2             //Sapi-Tres
443            56             05         024            049            2             //Sapi-Tres
443            56             05         010            044            7             //Sapi-Tres
443            56             05         010            050            7             //Sapi-Tres
443            56             05         013            047            5             //Sapi-Tres
443            56             05         050            044            5             //Sapi-Tres
443            56             05         052            011            7             //Sapi-Tres
443            56             05         051            027            0             //Sapi-Tres
443            56             05         058            020            2             //Sapi-Tres
443            56             05         068            015            4             //Sapi-Tres
443            56             05         069            023            6             //Sapi-Tres
443            56             05         039            020            3             //Sapi-Tres
443            56             05         041            026            1             //Sapi-Tres
445            56             05         027            053            7             //Shadow Knight
445            56             05         032            053            7             //Shadow Knight
445            56             05         029            043            0             //Shadow Knight
445            56             05         009            047            0             //Shadow Knight
445            56             05         008            034            5             //Shadow Knight
445            56             05         009            022            0             //Shadow Knight
445            56             05         012            011            2             //Shadow Knight
445            56             05         019            011            1             //Shadow Knight
445            56             05         027            023            4             //Shadow Knight
445            56             05         033            023            6             //Shadow Knight
445            56             05         054            015            6             //Shadow Knight
445            56             05         055            024            7             //Shadow Knight
445            56             05         042            014            0             //Shadow Knight
445            56             05         062            016            0             //Shadow Knight
446            56             05         016            015            3             //Shadow Look
446            56             05         024            010            5             //Shadow Look
446            56             05         027            011            1             //Shadow Look
446            56             05         020            030            3             //Shadow Look
446            56             05         013            032            4             //Shadow Look
446            56             05         018            045            5             //Shadow Look
446            56             05         045            027            7             //Shadow Look
446            56             05         052            020            0             //Shadow Look
446            56             05         023            023            7             //Shadow Look
557            56             30         012            087            0             //Sapi Queen
557            56             30         014            085            2             //Sapi Queen
557            56             30         021            128            1             //Sapi Queen
557            56             30         023            126            7             //Sapi Queen
557            56             30         023            102            2             //Sapi Queen
557            56             30         026            097            1             //Sapi Queen
557            56             30         037            120            7             //Sapi Queen
557            56             30         040            117            4             //Sapi Queen
557            56             30         053            109            4             //Sapi Queen
557            56             30         052            075            3             //Sapi Queen
558            56             30         015            089            1             //Ice Napin
558            56             30         026            100            2             //Ice Napin
558            56             30         012            112            4             //Ice Napin
558            56             30         021            124            4             //Ice Napin
558            56             30         024            121            0             //Ice Napin
558            56             30         023            112            1             //Ice Napin
558            56             30         041            123            0             //Ice Napin
558            56             30         043            118            3             //Ice Napin
558            56             30         035            114            4             //Ice Napin
558            56             30         057            108            5             //Ice Napin
558            56             30         053            104            3             //Ice Napin
558            56             30         060            078            3             //Ice Napin
559            56             30         054            113            5             //Shadow Master
559            56             30         045            097            3             //Shadow Master
559            56             30         042            082            1             //Shadow Master
559            56             30         052            079            0             //Shadow Master
559            56             30         056            077            6             //Shadow Master
559            56             30         044            123            2             //Shadow Master
559            56             30         041            111            6             //Shadow Master
559            56             30         057            105            6             //Shadow Master
558            56             30         015            127            6             //Ice Napin
558            56             30         011            118            7             //Ice Napin
558            56             30         018            112            2             //Ice Napin
559            56             30         026            116            3             //Shadow Master
559            56             30         014            104            3             //Shadow Master
559            56             30         013            093            3             //Shadow Master
443            56             05         068            192            7             //Sapi-Tres
443            56             05         068            202            7             //Sapi-Tres
443            56             05         068            215            2             //Sapi-Tres
443            56             05         067            235            2             //Sapi-Tres
443            56             05         086            220            4             //Sapi-Tres
443            56             05         046            203            5             //Sapi-Tres
443            56             05         042            229            5             //Sapi-Tres
443            56             05         052            232            5             //Sapi-Tres
443            56             05         042            218            4             //Sapi-Tres
443            56             05         068            224            5             //Sapi-Tres
448            56             05         057            203            3             //Ghost Napin
448            56             05         034            231            7             //Ghost Napin
448            56             05         048            227            5             //Ghost Napin
448            56             05         057            237            2             //Ghost Napin
448            56             05         068            230            1             //Ghost Napin
448            56             05         082            223            1             //Ghost Napin
448            56             05         041            200            7             //Ghost Napin
448            56             05         029            235            5             //Ghost Napin
448            56             05         026            226            2             //Ghost Napin
448            56             05         034            192            2             //Ghost Napin
449            56             05         012            182            1             //Blaze Napin
449            56             05         019            182            5             //Blaze Napin
449            56             05         010            192            5             //Blaze Napin
449            56             05         014            224            0             //Blaze Napin
449            56             05         020            233            1             //Blaze Napin
449            56             05         030            186            7             //Blaze Napin
449            56             05         025            209            6             //Blaze Napin
449            56             05         046            234            0             //Blaze Napin
448            56             05         083            219            2             //Ghost Napin
449            56             05         020            211            1             //Blaze Napin
449            56             05         030            230            5             //Blaze Napin
449            56             05         085            223            6             //Blaze Napin
449            56             05         023            212            6             //Blaze Napin
449            56             05         023            205            2             //Blaze Napin
449            56             05         020            207            5             //Blaze Napin
449            56             05         028            188            6             //Blaze Napin
449            56             05         028            183            6             //Blaze Napin
448            56             05         033            184            3             //Ghost Napin
443            56             05         050            202            6             //Sapi-Tres
558            56             30         107            224            1             //Ice Napin
558            56             30         109            219            2             //Ice Napin
557            56             30         110            210            3             //Sapi Queen
557            56             30         134            232            6             //Sapi Queen
557            56             30         133            225            7             //Sapi Queen
557            56             30         132            186            5             //Sapi Queen
557            56             30         129            164            6             //Sapi Queen
557            56             30         099            167            4             //Sapi Queen
557            56             30         111            170            2             //Sapi Queen
557            56             30         102            168            1             //Sapi Queen
557            56             30         108            231            6             //Sapi Queen
557            56             30         108            229            4             //Sapi Queen
557            56             30         106            191            4             //Sapi Queen
557            56             30         108            188            7             //Sapi Queen
558            56             30         111            231            3             //Ice Napin
558            56             30         105            230            3             //Ice Napin
558            56             30         110            190            5             //Ice Napin
558            56             30         110            185            5             //Ice Napin
558            56             30         112            166            1             //Ice Napin
558            56             30         109            167            1             //Ice Napin
558            56             30         132            165            7             //Ice Napin
558            56             30         134            189            1             //Ice Napin
558            56             30         135            229            7             //Ice Napin
559            56             30         129            229            1             //Shadow Master
559            56             30         136            223            2             //Shadow Master
559            56             30         134            210            6             //Shadow Master
559            56             30         136            185            1             //Shadow Master
559            56             30         130            183            6             //Shadow Master
559            56             30         129            169            5             //Shadow Master
559            56             30         134            169            5             //Shadow Master
559            56             30         100            170            1             //Shadow Master
559            56             30         112            213            2             //Shadow Master
559            56             30         107            213            7             //Shadow Master
end

